ID,TEXT,EVENT_TYPE,EVENT_GROUP,SENTIMENT_VALENCE,EMOTION,SARCASM,TENSE,CERTAINTY,GENERATED
evt_003465,We're doing couples therapy through our church and it's been surprisingly helpful,relationship_counseling,relationship,0.75,gratitude,FALSE,present,1,TRUE
evt_003466,Two years of couples therapy and we're finally ready to get engaged,relationship_counseling,relationship,0.9,love,FALSE,present,1,TRUE
evt_003467,"Relationship therapy showed us we're trauma bonded, not actually compatible",relationship_counseling,relationship,0.2,shock,FALSE,past,1,TRUE
evt_003468,Our couples therapist recommended books and we're actually reading them together,relationship_counseling,relationship,0.7,hope,FALSE,present,1,TRUE
evt_003469,Couples counseling made us realize we've been enabling each other's worst habits,relationship_counseling,relationship,0.4,guilt,FALSE,past,1,TRUE
evt_003470,We're pausing couples therapy over the holidays - need time to process everything,relationship_counseling,relationship,0.5,neutral,FALSE,present,1,TRUE
evt_003471,My girlfriend thinks relationship therapy is just an excuse to complain about each other,relationship_counseling,relationship,0.25,resentment,FALSE,present,1,TRUE
evt_003472,Couples therapy helped us create a 'relationship mission statement' - sounds corny but works,relationship_counseling,relationship,0.75,pride,FALSE,past,1,TRUE
evt_003473,We've been in marriage counseling for 6 months and barely made any progress,relationship_counseling,relationship,0.25,frustration,FALSE,present,1,TRUE
evt_003474,Relationship counseling taught us the difference between hearing and listening,relationship_counseling,relationship,0.8,gratitude,FALSE,past,1,TRUE
evt_003475,Our therapist suggested we write down our fights - turns out we argue about the same 3 things,relationship_counseling,relationship,0.6,relief,FALSE,past,1,TRUE
evt_003476,Couples therapy feels like having a referee for our relationship,relationship_counseling,relationship,0.5,neutral,TRUE,present,1,TRUE
evt_003477,We started doing Gottman method couples therapy and it's incredibly structured,relationship_counseling,relationship,0.65,hope,FALSE,past,1,TRUE
evt_003478,Marriage counseling helped us understand our childhood patterns are affecting our relationship,relationship_counseling,relationship,0.7,relief,FALSE,past,1,TRUE
evt_003479,We're shopping for a new couples therapist because ours keeps canceling sessions,relationship_counseling,relationship,0.3,frustration,FALSE,present,1,TRUE
evt_003480,Relationship counseling is exhausting but we're finally understanding each other,relationship_counseling,relationship,0.7,hope,FALSE,present,1,TRUE
evt_003481,Our couples therapist gave us permission to take space when we're triggered,relationship_counseling,relationship,0.75,relief,FALSE,past,1,TRUE
evt_003482,We're doing intensive couples therapy retreat next weekend - last ditch effort,relationship_counseling,relationship,0.4,anxiety,FALSE,future,1,TRUE
evt_003483,Marriage counseling taught us that we're both right in our own ways,relationship_counseling,relationship,0.7,relief,FALSE,past,1,TRUE
evt_003484,We tried couples therapy but the therapist was worse at communicating than we are,relationship_counseling,relationship,0.2,frustration,TRUE,past,1,TRUE
evt_003485,Relationship therapy helped us set boundaries with our families for the first time,relationship_counseling,relationship,0.8,pride,FALSE,past,1,TRUE
evt_003486,Our couples counselor is retiring and we're panicking about starting over with someone new,relationship_counseling,relationship,0.25,anxiety,FALSE,present,1,TRUE
evt_003487,Been in couples therapy for a year and we're finally sleeping in the same bed again,relationship_counseling,relationship,0.8,hope,FALSE,present,1,TRUE
evt_003488,"Marriage counseling made us realize we've been roommates, not partners",relationship_counseling,relationship,0.35,shock,FALSE,past,1,TRUE
evt_003489,We're celebrating one year of couples therapy - weird milestone but important one,relationship_counseling,relationship,0.7,pride,FALSE,present,1,TRUE
evt_003490,Relationship counselor suggested we date each other again - feels weird but we're trying,relationship_counseling,relationship,0.6,hope,FALSE,present,1,TRUE
evt_003491,We graduated from couples therapy last month and I miss having that safe space to talk,relationship_counseling,relationship,0.6,nostalgia,FALSE,present,1,TRUE
evt_003492,Our therapist uses a lot of analogies - comparing our relationship to everything from plants to cars,relationship_counseling,relationship,0.6,neutral,TRUE,present,1,TRUE
evt_003493,Couples therapy taught us that we were both trying to change each other instead of understanding,relationship_counseling,relationship,0.75,relief,FALSE,past,1,TRUE
evt_003494,We started couples counseling after 10 years of marriage - wish we'd done it sooner,relationship_counseling,relationship,0.65,gratitude,FALSE,past,1,TRUE
evt_003495,Marriage therapy is like learning to speak the same language for the first time,relationship_counseling,relationship,0.8,hope,FALSE,present,1,TRUE
evt_003496,Our couples therapist recommended we each get individual therapy too - apparently we have layers of issues,relationship_counseling,relationship,0.45,guilt,TRUE,past,1,TRUE
evt_003497,Relationship counseling helped us understand that we show love in completely different ways,relationship_counseling,relationship,0.8,love,FALSE,past,1,TRUE
evt_003498,We're taking a couples therapy 'maintenance session' every few months now,relationship_counseling,relationship,0.75,pride,FALSE,present,1,TRUE
evt_003499,"After 18 months of couples therapy, we decided to consciously uncouple instead",relationship_counseling,relationship,0.5,relief,FALSE,past,1,TRUE
evt_003500,"Best advice from couples therapy: 'You're on the same team, not opposing sides'",relationship_counseling,relationship,0.9,gratitude,FALSE,past,1,TRUE
evt_003501,OMG just got a match on Tinder and he's actually cute! 😍,online_dating_match,relationship,0.9,joy,FALSE,past,1,TRUE
evt_003502,Matched with someone on Hinge who seems too good to be true... probably is,online_dating_match,relationship,0.3,confusion,FALSE,past,0.7,TRUE
evt_003503,Got my first Bumble match in months and she hasn't messaged me yet,online_dating_match,relationship,0.4,anxiety,FALSE,past,1,TRUE
evt_003504,Matched with my ex's best friend on dating apps... this is awkward,online_dating_match,relationship,0.2,shame,FALSE,past,1,TRUE
evt_003505,Finally matched with someone who actually reads profiles and sent a thoughtful message,online_dating_match,relationship,0.8,relief,FALSE,past,1,TRUE
evt_003506,My brother matched with someone on Grindr and he's actually nervous about messaging first,online_dating_match,relationship,0.6,anxiety,FALSE,past,1,TRUE
evt_003507,Matched with someone who looks exactly like my celebrity crush... suspicious much?,online_dating_match,relationship,0.4,confusion,TRUE,past,0.5,TRUE
evt_003508,Super liked someone on accident and they matched back immediately 🙈,online_dating_match,relationship,0.5,shock,FALSE,past,1,TRUE
evt_003509,Been on Match.com for 6 months and finally got a decent match,online_dating_match,relationship,0.7,hope,FALSE,past,1,TRUE
evt_003510,Matched with my coworker on Tinder... pretending I never saw it,online_dating_match,relationship,0.25,shame,FALSE,past,1,TRUE
evt_003511,Got 50 matches overnight after updating my profile - algorithm must be working,online_dating_match,relationship,0.75,pride,FALSE,past,1,TRUE
evt_003512,Matched with someone on Bumble who actually lives in my tiny town... what are the odds?,online_dating_match,relationship,0.8,shock,FALSE,past,1,TRUE
evt_003513,My mom joined eHarmony and got more matches than me... thanks universe,online_dating_match,relationship,0.3,frustration,TRUE,past,1,TRUE
evt_003514,Matched with someone who shares my obsession with vintage horror movies!,online_dating_match,relationship,0.9,joy,FALSE,past,1,TRUE
evt_003515,Swiped right on someone as a joke and they actually matched... now what?,online_dating_match,relationship,0.4,confusion,FALSE,past,0.8,TRUE
evt_003516,This dating app match just sent me their entire life story in one message,online_dating_match,relationship,0.2,confusion,FALSE,past,1,TRUE
evt_003517,Matched with someone on Her and we have 3 mutual friends... small world,online_dating_match,relationship,0.7,hope,FALSE,past,1,TRUE
evt_003518,Got a match on FarmersOnly and they actually own a farm... not sure if relieved or scared,online_dating_match,relationship,0.5,confusion,FALSE,past,0.6,TRUE
evt_003519,Matched with someone who looks nothing like their profile pics... catfish alert,online_dating_match,relationship,0.1,anger,FALSE,past,1,TRUE
evt_003520,My friend set up my dating profile and I'm getting way better matches now,online_dating_match,relationship,0.8,gratitude,FALSE,present,1,TRUE
evt_003521,Matched with my high school crush on Coffee Meets Bagel... 15 years later,online_dating_match,relationship,0.75,shock,FALSE,past,1,TRUE
evt_003522,Finally matched with someone over 30 who doesn't have kids... is this real life?,online_dating_match,relationship,0.8,relief,TRUE,past,1,TRUE
evt_003523,Matched with someone on JSwipe and we're already planning to meet at temple,online_dating_match,relationship,0.85,joy,FALSE,present,1,TRUE
evt_003524,Got a match on Plenty of Fish and their first message was 'hey'... groundbreaking,online_dating_match,relationship,0.3,frustration,TRUE,past,1,TRUE
evt_003525,Matched with someone who actually listed their favorite books... I think I'm in love,online_dating_match,relationship,0.9,love,FALSE,past,0.8,TRUE
evt_003526,Been using OkCupid for years and this is my first 90%+ compatibility match,online_dating_match,relationship,0.8,hope,FALSE,present,1,TRUE
evt_003527,Matched with my Uber driver from last week on Tinder... this city is too small,online_dating_match,relationship,0.4,shock,FALSE,past,1,TRUE
evt_003528,My dating app match turned out to be my neighbor... I can see his apartment from mine,online_dating_match,relationship,0.6,shock,FALSE,past,1,TRUE
evt_003529,Matched with someone on The League and they're actually out of my league,online_dating_match,relationship,0.7,anxiety,TRUE,past,0.8,TRUE
evt_003530,Got a super like on Tinder and it wasn't from a bot for once!,online_dating_match,relationship,0.75,joy,FALSE,past,1,TRUE
evt_003531,Matched with someone who unmatched me 5 minutes later... what did I do wrong?,online_dating_match,relationship,0.25,confusion,FALSE,past,0.7,TRUE
evt_003532,Finally matched with someone on Christian Mingle who actually goes to church,online_dating_match,relationship,0.8,relief,FALSE,past,1,TRUE
evt_003533,My dating app matched and asked for my number within 3 messages... red flag?,online_dating_match,relationship,0.3,anxiety,FALSE,past,0.6,TRUE
evt_003534,Matched with someone on Raya and I still don't understand how I got accepted,online_dating_match,relationship,0.6,confusion,FALSE,past,0.5,TRUE
evt_003535,Got a match notification at 3am... do I respond now or wait until morning?,online_dating_match,relationship,0.5,anxiety,FALSE,past,0.8,TRUE
evt_003536,Matched with someone on Zoosk who lives 500 miles away... why does this always happen?,online_dating_match,relationship,0.2,frustration,FALSE,past,1,TRUE
evt_003537,My sister matched with someone who went to our rival high school... family drama incoming,online_dating_match,relationship,0.4,anxiety,FALSE,past,0.8,TRUE
